applicant_id,credit_score,annual_income,debt_to_income,employment_length_years,age,num_open_accounts,delinquencies_2yr,loan_amount_requested,zip_tier,protected_group,gender,loan_approved
APP100329,789,101600.0,0.407,3.9,52,3,0,17500.0,3,Group A,Male,0
APP100330,695,53000.0,0.488,3.1,46,9,1,11600.0,1,Group B,Male,1
APP100331,744,56400.0,0.364,5.3,57,8,0,12700.0,3,Group A,Female,1
APP100332,710,35200.0,0.429,7.0,46,4,1,7500.0,3,Group B,Male,0
APP100333,658,67100.0,0.29,2.6,63,3,0,20400.0,5,Group B,Male,1
APP100334,727,61600.0,0.376,3.1,42,6,1,8500.0,1,Group A,Female,1
APP100335,712,111700.0,0.475,5.5,44,7,0,15500.0,2,Group A,Male,0
APP100336,565,88600.0,0.306,17.6,46,6,1,13700.0,1,Group A,Male,0
APP100337,672,55600.0,0.47,12.0,33,8,1,4500.0,4,Group B,Male,0
APP100338,737,28000.0,0.16,2.0,32,4,1,23500.0,3,Group A,Male,1
APP100339,698,18000.0,0.273,1.4,30,9,0,16500.0,4,Group B,Female,0
APP100340,711,43400.0,0.4,8.6,34,8,0,39500.0,2,Group A,Female,1
APP100341,631,36100.0,0.549,11.6,66,5,0,10200.0,4,Group B,Female,0
APP100342,697,76400.0,0.342,5.6,63,7,1,34100.0,2,Group B,Female,0
APP100343,674,64500.0,0.226,11.4,37,6,0,18500.0,4,Group A,Male,0
APP100344,667,68400.0,0.547,8.8,36,9,0,13700.0,4,Group B,Male,0
APP100345,636,45200.0,0.326,3.4,21,6,0,9100.0,3,Group B,Female,0
APP100346,739,71600.0,0.413,20.0,29,5,0,6000.0,4,Group B,Female,1
APP100347,702,33900.0,0.303,2.7,31,3,0,12200.0,1,Group A,Female,0
APP100348,696,65900.0,0.356,2.2,36,6,0,11300.0,5,Group A,Male,0
APP100349,813,87900.0,0.278,1.6,34,9,0,14200.0,1,Group A,Female,0
APP100350,711,59200.0,0.588,7.8,44,2,1,11400.0,4,Group A,Female,1
APP100351,758,78600.0,0.471,8.4,50,4,0,26000.0,2,Group A,Female,0
APP100352,698,20600.0,0.534,3.8,32,5,0,8200.0,2,Group A,Female,0
APP100353,657,18600.0,0.253,5.6,58,9,0,11300.0,3,Group A,Male,0
APP100354,611,75900.0,0.139,0.0,45,5,0,15700.0,1,Group A,Male,1
APP100355,696,93100.0,0.308,0.3,52,6,0,10500.0,2,Group A,Male,0
APP100356,507,62300.0,0.617,9.1,36,8,0,26400.0,1,Group B,Male,0
APP100357,698,119500.0,0.305,1.3,48,9,0,9600.0,2,Group B,Female,1
APP100358,701,33400.0,0.456,6.7,46,4,0,15000.0,5,Group A,Male,1
APP100359,666,51700.0,0.227,1.4,59,8,0,14400.0,5,Group A,Male,1
APP100360,674,71400.0,0.249,5.2,49,11,1,14400.0,4,Group B,Male,1
APP100361,599,79100.0,0.331,4.7,51,8,0,37100.0,2,Group A,Female,0
APP100362,770,54000.0,0.572,4.3,35,5,0,29100.0,1,Group A,Female,0
APP100363,658,42600.0,0.461,2.1,55,5,1,22300.0,3,Group A,Male,0
APP100364,617,82900.0,0.114,13.9,26,3,0,20300.0,5,Group A,Female,0
APP100365,715,71200.0,0.413,1.1,34,6,1,34300.0,4,Group A,Male,1
APP100366,687,59700.0,0.214,0.4,44,7,0,16100.0,5,Group B,Male,0
APP100367,657,80000.0,0.265,3.3,27,2,1,15000.0,1,Group A,Male,0
APP100368,650,64700.0,0.396,0.9,30,2,0,17000.0,2,Group A,Female,0
APP100369,680,64600.0,0.494,4.8,30,5,2,16500.0,3,Group B,Female,0
APP100370,767,63800.0,0.488,10.3,46,7,1,20400.0,4,Group B,Female,0
APP100371,711,48300.0,0.376,0.9,39,9,0,18300.0,1,Group A,Male,0
APP100372,678,45900.0,0.378,8.3,53,5,1,1000.0,1,Group A,Female,1
APP100373,735,55400.0,0.488,2.2,64,6,1,20000.0,1,Group A,Female,1
APP100374,682,68800.0,0.167,0.6,44,4,0,21900.0,1,Group A,Male,1
APP100375,706,23100.0,0.541,6.1,35,3,0,21800.0,1,Group A,Male,1
APP100376,690,90700.0,0.259,1.3,45,9,0,11700.0,4,Group B,Male,0
APP100377,718,68400.0,0.369,3.7,30,5,0,5100.0,4,Group A,Female,1
APP100378,651,42400.0,0.285,0.2,40,4,0,28000.0,4,Group A,Male,1
APP100379,606,106800.0,0.213,8.7,71,7,0,14600.0,5,Group B,Male,1
APP100380,739,69000.0,0.391,12.5,39,3,0,13600.0,4,Group A,Female,1
APP100381,778,36000.0,0.366,7.3,45,10,0,12300.0,1,Group B,Female,1
APP100382,609,105700.0,0.328,0.8,39,6,0,22300.0,3,Group B,Female,0
APP100383,692,100500.0,0.323,0.0,36,4,0,26000.0,2,Group A,Female,0
APP100384,651,46200.0,0.508,9.0,47,5,0,21400.0,3,Group A,Male,0
APP100385,737,60200.0,0.581,9.6,26,3,0,21100.0,3,Group B,Female,0
APP100386,696,57000.0,0.478,2.7,39,11,1,14500.0,5,Group B,Male,0
APP100387,850,22700.0,0.371,11.9,25,5,1,13800.0,3,Group B,Male,1
APP100388,660,75800.0,0.16,4.4,60,2,0,14300.0,3,Group A,Female,1
APP100389,780,88300.0,0.409,4.4,53,7,0,21300.0,5,Group B,Male,0
APP100390,786,83800.0,0.414,5.8,32,5,1,12800.0,2,Group A,Male,1
APP100391,715,68800.0,0.425,2.5,21,6,0,22800.0,2,Group A,Female,0
APP100392,682,90600.0,0.214,14.8,47,4,0,23400.0,3,Group A,Male,1
APP100393,686,40800.0,0.434,8.6,40,12,0,23800.0,5,Group B,Male,0
APP100394,681,111600.0,0.512,3.9,68,5,0,14100.0,1,Group A,Female,1
APP100395,754,49500.0,0.232,3.3,58,2,0,10100.0,2,Group A,Female,1
APP100396,623,52100.0,0.415,7.6,49,5,0,18000.0,3,Group B,Female,0
APP100397,670,54200.0,0.251,17.6,35,7,1,13600.0,2,Group A,Male,1
APP100398,662,52400.0,0.329,0.8,38,5,1,12300.0,1,Group A,Female,1
APP100399,568,63400.0,0.236,2.3,45,7,0,15500.0,3,Group A,Female,0
APP100400,736,62400.0,0.301,4.5,45,4,1,23300.0,3,Group A,Male,1
APP100401,749,71100.0,0.302,13.8,33,8,0,10300.0,3,Group B,Male,1
APP100402,639,48400.0,0.385,12.2,25,7,0,33000.0,2,Group B,Male,1
APP100403,747,72000.0,0.438,6.2,64,4,0,22600.0,2,Group A,Female,1
APP100404,577,41800.0,0.474,10.0,41,6,1,13800.0,2,Group B,Male,0
APP100405,682,85600.0,0.268,4.9,46,5,0,24400.0,4,Group B,Female,1
APP100406,672,85300.0,0.38,0.7,31,11,0,10000.0,2,Group A,Female,0
APP100407,686,67900.0,0.219,4.6,57,4,0,19400.0,3,Group B,Male,1
APP100408,685,52400.0,0.328,2.7,53,4,0,21900.0,3,Group A,Female,0
APP100409,675,75500.0,0.345,6.8,42,6,1,23800.0,4,Group B,Male,0
APP100410,655,46700.0,0.239,3.9,44,7,0,16700.0,3,Group A,Male,1
APP100411,673,68800.0,0.402,1.3,44,5,0,8300.0,4,Group A,Female,1
APP100412,769,64400.0,0.323,0.4,42,7,2,17900.0,5,Group A,Male,0
APP100413,642,131100.0,0.357,0.7,48,8,1,29000.0,1,Group B,Female,1
APP100414,827,38600.0,0.475,3.0,46,13,1,11900.0,3,Group A,Female,0
APP100415,639,18000.0,0.293,4.3,39,6,0,11600.0,5,Group A,Male,0
APP100416,696,52700.0,0.434,5.7,27,8,0,15800.0,5,Group A,Male,1
APP100417,717,26800.0,0.499,1.4,41,5,0,23100.0,4,Group B,Male,0
APP100418,661,50600.0,0.492,4.0,50,6,0,8100.0,3,Group A,Female,1
APP100419,770,36900.0,0.319,8.5,49,5,1,12400.0,2,Group B,Female,1
APP100420,715,46300.0,0.233,0.8,57,3,1,8800.0,2,Group A,Male,0
APP100421,667,42400.0,0.262,0.3,58,5,0,30300.0,2,Group A,Female,0
APP100422,769,91100.0,0.165,3.9,49,3,2,9600.0,2,Group A,Female,1
APP100423,614,66800.0,0.415,3.1,43,6,0,19000.0,1,Group A,Female,1
APP100424,643,93800.0,0.422,1.0,45,5,0,12000.0,1,Group A,Male,0
APP100425,717,69000.0,0.353,2.8,34,5,0,21400.0,1,Group B,Male,0
APP100426,732,90300.0,0.189,16.1,51,5,1,26500.0,3,Group A,Male,0
APP100427,701,60700.0,0.3,0.4,57,9,0,16400.0,5,Group B,Male,0
APP100428,672,106300.0,0.492,1.2,53,6,1,24800.0,5,Group A,Male,0
APP100429,664,79300.0,0.407,4.2,48,6,0,23100.0,4,Group B,Male,0
APP100430,754,49300.0,0.426,27.8,38,6,0,20100.0,4,Group B,Male,1
APP100431,696,82900.0,0.704,0.8,37,6,0,25800.0,4,Group B,Male,0
APP100432,623,68700.0,0.376,2.0,39,10,1,38200.0,4,Group B,Male,0
APP100433,620,63100.0,0.103,9.5,32,5,0,29100.0,4,Group B,Female,1
APP100434,778,70300.0,0.219,1.7,44,3,0,3700.0,3,Group A,Female,1
APP100435,633,86000.0,0.374,0.5,21,6,0,5600.0,2,Group A,Male,0
APP100436,698,18000.0,0.342,8.7,35,3,1,17100.0,1,Group A,Male,0
APP100437,768,59600.0,0.321,1.9,42,3,0,1000.0,1,Group A,Male,1
APP100438,715,84400.0,0.323,0.1,71,0,1,16600.0,2,Group B,Female,0
APP100439,631,74000.0,0.254,5.3,41,8,0,4300.0,2,Group A,Female,1
APP100440,614,41000.0,0.381,3.7,41,8,0,19400.0,5,Group B,Male,0
APP100441,802,18000.0,0.493,0.1,31,8,0,21400.0,3,Group A,Female,0
APP100442,612,108800.0,0.531,5.5,62,5,0,16600.0,2,Group B,Female,1
APP100443,644,63500.0,0.527,9.0,31,7,0,14800.0,1,Group A,Female,1
APP100444,704,104300.0,0.235,9.4,65,8,0,11600.0,2,Group A,Male,0
APP100445,666,87100.0,0.338,16.4,32,9,0,18800.0,1,Group B,Male,0
APP100446,717,49000.0,0.305,7.8,52,5,0,7000.0,4,Group B,Female,1
APP100447,585,18000.0,0.405,10.6,40,7,0,9800.0,3,Group A,Male,0
APP100448,666,56900.0,0.331,9.8,34,5,2,21700.0,4,Group A,Female,0
APP100449,724,67100.0,0.315,9.8,53,6,0,14800.0,2,Group A,Female,1
APP100450,724,78800.0,0.5,2.7,57,5,0,13700.0,1,Group A,Male,1
APP100451,643,41300.0,0.351,13.7,39,4,2,26500.0,5,Group B,Male,0
APP100452,614,72300.0,0.354,5.7,41,2,0,17500.0,4,Group B,Male,0
APP100453,694,72300.0,0.385,2.3,36,9,0,13600.0,3,Group A,Male,0
APP100454,595,91700.0,0.414,0.7,44,5,2,24000.0,2,Group A,Female,1
APP100455,763,60600.0,0.415,3.7,28,8,0,9800.0,4,Group A,Female,1
APP100456,690,78600.0,0.511,1.7,21,2,0,1000.0,4,Group B,Male,1
APP100457,635,74900.0,0.199,3.3,21,5,0,30200.0,2,Group A,Female,0
APP100458,611,89000.0,0.376,0.1,38,4,0,7300.0,5,Group B,Male,0
APP100459,639,48300.0,0.329,4.6,28,3,0,32900.0,1,Group A,Female,0
APP100460,578,18000.0,0.307,1.2,40,5,1,12900.0,4,Group A,Male,0
APP100461,712,62300.0,0.423,0.3,35,7,0,1000.0,2,Group A,Female,0
APP100462,628,62500.0,0.483,7.8,33,7,0,9500.0,3,Group B,Female,0
APP100463,706,40200.0,0.275,1.6,33,10,1,21300.0,1,Group A,Male,1
APP100464,715,31800.0,0.526,1.0,53,3,0,31900.0,4,Group A,Female,0
APP100465,743,54200.0,0.183,13.1,44,6,2,26000.0,4,Group B,Female,1
APP100466,696,65200.0,0.405,4.0,60,2,0,27100.0,2,Group A,Male,1
APP100467,753,70300.0,0.242,2.1,42,5,0,6600.0,1,Group B,Female,1
APP100468,770,18000.0,0.269,5.4,21,5,0,25300.0,1,Group A,Female,1
APP100469,697,25900.0,0.347,1.2,28,9,0,15800.0,1,Group A,Female,0
APP100470,701,95100.0,0.296,2.3,42,7,0,33700.0,3,Group A,Male,0
APP100471,644,63400.0,0.025,4.8,44,3,0,22100.0,1,Group A,Female,1
APP100472,616,67900.0,0.407,4.3,34,9,0,21500.0,1,Group A,Female,0
APP100473,763,36000.0,0.426,2.0,31,8,0,5500.0,1,Group A,Female,1
APP100474,719,67900.0,0.322,2.3,34,6,0,23700.0,3,Group A,Male,0
APP100475,725,59000.0,0.314,2.3,39,2,0,12500.0,3,Group A,Male,0
APP100476,642,53200.0,0.299,14.8,40,7,0,24100.0,3,Group A,Female,0
APP100477,786,32900.0,0.152,5.4,28,6,2,16300.0,3,Group A,Male,1
APP100478,665,47200.0,0.14,12.9,44,4,0,13500.0,5,Group A,Male,0
APP100479,628,115300.0,0.428,8.2,44,4,0,22600.0,2,Group A,Male,0
APP100480,643,59600.0,0.457,2.1,40,6,0,19400.0,4,Group A,Female,1
APP100481,782,87000.0,0.406,8.4,33,3,0,6700.0,3,Group A,Male,1
APP100482,608,63300.0,0.382,0.1,49,5,1,31600.0,1,Group A,Female,0
APP100483,631,60500.0,0.426,16.5,57,10,0,16100.0,4,Group A,Female,1
APP100484,850,52700.0,0.419,1.0,36,6,0,25700.0,3,Group A,Female,1
APP100485,741,100300.0,0.254,1.0,33,5,1,16900.0,3,Group A,Female,0
APP100486,632,77000.0,0.364,1.8,47,7,1,10100.0,1,Group A,Male,0
APP100487,610,49000.0,0.307,3.8,27,4,0,16200.0,2,Group A,Female,0
APP100488,571,58500.0,0.309,3.1,26,7,0,23000.0,4,Group A,Male,0
APP100489,686,93800.0,0.465,1.6,33,7,1,39700.0,1,Group A,Female,0
APP100490,727,18000.0,0.513,0.7,45,11,0,27100.0,3,Group B,Male,0
APP100491,779,75500.0,0.082,2.3,30,7,0,13100.0,1,Group A,Female,0
APP100492,557,80900.0,0.312,1.8,41,8,1,4300.0,2,Group A,Female,0
APP100493,594,50000.0,0.306,0.0,21,5,0,18300.0,4,Group A,Male,0
APP100494,672,71700.0,0.468,9.2,48,5,0,18500.0,3,Group B,Female,0
APP100495,850,80100.0,0.18,0.3,58,6,0,26900.0,5,Group A,Male,1
APP100496,738,38500.0,0.02,1.0,30,10,1,29900.0,2,Group A,Male,1
APP100497,704,88200.0,0.43,1.3,46,4,0,23700.0,2,Group A,Male,0
APP100498,600,75100.0,0.446,8.1,39,3,0,26500.0,1,Group A,Male,1
APP100499,542,64300.0,0.144,5.3,42,2,0,16200.0,1,Group A,Female,1
APP100500,683,70500.0,0.326,1.3,38,8,0,25800.0,3,Group B,Female,0
APP100501,674,85000.0,0.508,3.6,37,2,0,20900.0,5,Group B,Male,0
APP100502,663,123600.0,0.221,25.4,31,3,1,36000.0,4,Group B,Female,1
APP100503,655,82600.0,0.351,16.2,28,6,0,20100.0,4,Group A,Female,1
APP100504,631,87500.0,0.396,6.2,54,7,0,16300.0,3,Group A,Female,0
APP100505,616,72600.0,0.183,1.1,21,9,1,24900.0,4,Group B,Male,0
APP100506,770,113600.0,0.278,4.5,41,4,0,31700.0,3,Group A,Female,1
APP100507,622,32800.0,0.154,6.1,40,10,0,25300.0,3,Group B,Male,0
APP100508,662,26300.0,0.322,0.6,40,8,0,21900.0,4,Group A,Female,0
APP100509,677,71700.0,0.253,2.8,49,8,1,17600.0,3,Group A,Female,1
APP100510,726,83800.0,0.363,1.5,37,6,0,10100.0,1,Group A,Female,1
APP100511,625,18000.0,0.41,6.4,49,3,0,28700.0,4,Group B,Male,0
APP100512,744,67900.0,0.493,5.1,65,9,1,28700.0,1,Group A,Male,0
APP100513,642,63700.0,0.597,5.0,39,10,2,1000.0,3,Group A,Female,1
APP100514,669,85900.0,0.363,6.8,21,7,0,10400.0,2,Group A,Male,1
APP100515,787,78300.0,0.305,10.7,39,7,0,24500.0,3,Group A,Male,0
APP100516,617,24600.0,0.299,2.0,38,11,0,13500.0,2,Group A,Female,0
APP100517,727,42100.0,0.234,7.2,46,7,2,23000.0,5,Group B,Female,0
APP100518,745,48600.0,0.389,0.5,21,5,0,9100.0,1,Group A,Male,1
APP100519,700,85700.0,0.286,13.8,45,6,0,10500.0,3,Group B,Male,0
APP100520,672,77000.0,0.397,2.5,36,8,0,7700.0,3,Group B,Female,1
APP100521,818,53100.0,0.237,3.0,51,8,0,17000.0,3,Group A,Male,0
APP100522,679,71500.0,0.289,1.4,35,6,0,18000.0,5,Group A,Male,1
APP100523,693,42600.0,0.388,3.3,51,10,0,7100.0,1,Group A,Male,1
APP100524,658,117200.0,0.326,14.2,23,7,0,8700.0,3,Group A,Male,1
APP100525,690,81800.0,0.129,0.6,41,5,0,14100.0,1,Group A,Female,1
APP100526,743,86900.0,0.338,1.2,29,5,0,14900.0,2,Group B,Male,0
APP100527,662,101000.0,0.252,10.5,35,6,0,11000.0,3,Group B,Male,1
APP100528,543,92400.0,0.47,1.4,74,9,1,23400.0,4,Group B,Male,1
APP100529,713,68800.0,0.447,8.1,30,6,1,14200.0,1,Group A,Male,0
APP100530,610,63600.0,0.089,1.6,37,6,0,19400.0,5,Group B,Male,1
APP100531,728,98900.0,0.428,3.6,27,4,0,21700.0,5,Group B,Female,1
APP100532,680,68600.0,0.383,5.2,37,6,0,9900.0,2,Group A,Female,1
APP100533,741,50000.0,0.177,2.6,39,5,0,22700.0,2,Group A,Male,1
APP100534,618,115200.0,0.437,0.8,32,3,0,19400.0,2,Group A,Male,0
APP100535,645,45500.0,0.199,8.7,60,3,0,18700.0,5,Group A,Male,0
APP100536,658,26400.0,0.466,0.8,55,8,0,10400.0,2,Group A,Male,0
APP100537,584,91800.0,0.269,10.1,30,5,0,26100.0,2,Group A,Female,0
APP100538,752,50500.0,0.173,8.2,51,3,0,3200.0,4,Group A,Male,1
APP100539,574,78400.0,0.573,0.5,35,9,1,16700.0,2,Group B,Female,0
APP100540,751,111600.0,0.17,11.6,26,6,0,10300.0,4,Group B,Female,0
APP100541,708,35000.0,0.251,20.6,32,3,0,14100.0,3,Group A,Male,0
APP100542,667,67000.0,0.273,0.3,26,9,0,5200.0,4,Group B,Female,1
APP100543,702,103600.0,0.29,4.4,52,6,0,11500.0,4,Group B,Male,1
APP100544,701,84400.0,0.417,2.5,30,5,0,7900.0,2,Group A,Male,0
APP100545,654,63700.0,0.346,5.6,56,11,0,4400.0,3,Group A,Female,0
APP100546,699,125300.0,0.45,2.4,43,3,0,22600.0,4,Group A,Male,1
APP100547,728,65700.0,0.381,3.0,36,3,0,11400.0,1,Group A,Female,0
APP100548,619,77500.0,0.156,3.0,35,6,2,16000.0,3,Group B,Female,0
APP100549,703,107600.0,0.4,2.2,62,4,0,21100.0,2,Group A,Male,1
APP100550,509,91500.0,0.366,7.1,41,3,0,20400.0,2,Group A,Female,0
APP100551,555,99700.0,0.271,4.4,35,6,0,16500.0,2,Group A,Male,1
APP100552,717,46400.0,0.568,8.7,51,9,0,11700.0,3,Group A,Female,0
APP100553,653,97500.0,0.407,3.6,48,6,1,14300.0,4,Group B,Male,0
APP100554,625,72100.0,0.444,6.0,29,6,1,19500.0,5,Group A,Male,0
APP100555,677,50100.0,0.447,0.8,41,8,1,27300.0,2,Group A,Male,0
APP100556,654,73300.0,0.294,0.8,21,8,0,1000.0,1,Group A,Female,0
APP100557,616,72600.0,0.41,7.3,41,10,0,21400.0,2,Group A,Male,1
APP100558,573,112800.0,0.375,4.8,45,7,0,7100.0,3,Group A,Female,1
APP100559,552,77200.0,0.279,2.8,46,7,0,13200.0,1,Group A,Male,0
APP100560,728,49300.0,0.206,1.4,29,4,2,15900.0,1,Group A,Male,1
APP100561,653,43700.0,0.343,0.9,32,13,0,16800.0,2,Group A,Male,1
APP100562,743,66900.0,0.405,1.3,44,6,1,12200.0,3,Group B,Male,0
APP100563,652,35700.0,0.342,1.6,56,2,3,28200.0,5,Group A,Female,0
APP100564,703,50800.0,0.32,0.3,42,5,0,22900.0,2,Group A,Male,1
APP100565,672,62100.0,0.343,3.4,34,3,1,13700.0,1,Group A,Female,0
APP100566,683,57900.0,0.308,0.5,53,9,0,32000.0,4,Group B,Female,0
APP100567,686,85400.0,0.51,2.7,43,4,0,11400.0,2,Group A,Male,1
APP100568,651,50300.0,0.37,0.5,43,11,0,10800.0,5,Group A,Female,0
APP100569,600,18000.0,0.286,0.1,51,4,0,18700.0,2,Group A,Female,0
APP100570,730,27500.0,0.141,0.9,40,3,0,12600.0,3,Group A,Female,0
APP100571,784,67600.0,0.318,27.8,30,4,0,21400.0,4,Group B,Female,1
APP100572,788,53900.0,0.277,0.8,39,4,0,15100.0,3,Group A,Female,1
APP100573,644,38300.0,0.272,5.8,54,9,1,20800.0,4,Group B,Female,0
APP100574,632,115000.0,0.444,10.6,64,10,0,9700.0,4,Group B,Male,1
APP100575,644,87900.0,0.349,0.6,26,8,0,34000.0,2,Group A,Female,0
APP100576,669,66600.0,0.155,10.0,61,5,0,13300.0,4,Group B,Male,0
APP100577,677,73600.0,0.408,3.4,37,4,1,30700.0,5,Group A,Female,1
APP100578,615,61600.0,0.166,,41,8,0,5600.0,5,Group B,Female,0
APP100579,584,37900.0,0.416,5.9,61,6,1,33900.0,2,Group A,Female,0
APP100580,683,92700.0,0.288,9.7,36,7,1,16600.0,1,Group A,Female,1
APP100581,451,88400.0,0.35,0.3,38,6,0,15600.0,1,Group A,Female,0
APP100582,673,20500.0,0.337,3.6,33,9,0,1000.0,3,Group A,Female,0
APP100583,619,73400.0,0.324,0.2,41,6,0,5800.0,3,Group A,Male,0
APP100584,731,76100.0,0.363,4.4,45,7,1,9100.0,3,Group B,Male,0
APP100585,748,60300.0,0.349,1.3,33,8,2,7600.0,2,Group A,Male,0
APP100586,750,118300.0,0.546,16.4,58,2,0,23300.0,1,Group A,Male,1
APP100587,657,115700.0,0.365,2.3,32,6,0,13700.0,2,Group A,Female,0
APP100588,606,58900.0,0.367,6.2,47,3,0,17600.0,2,Group A,Female,0
APP100589,627,62700.0,0.262,1.9,41,4,1,19400.0,4,Group A,Male,0
APP100590,699,59800.0,0.382,9.8,56,4,1,1000.0,3,Group B,Male,1
APP100591,573,53300.0,0.227,3.7,31,11,0,14900.0,4,Group A,Female,0
APP100592,771,45900.0,0.467,0.3,48,7,0,36100.0,4,Group A,Male,0
APP100593,659,80200.0,0.177,4.3,70,6,0,27200.0,2,Group A,Female,1
APP100594,713,115100.0,0.247,2.6,24,9,0,21800.0,3,Group A,Female,0
APP100595,564,105200.0,0.161,5.4,30,7,3,18800.0,3,Group A,Male,0
APP100596,620,86900.0,0.386,1.3,66,2,0,30400.0,2,Group B,Male,1
APP100597,556,18000.0,0.293,0.9,39,10,0,22900.0,2,Group A,Male,0
APP100598,746,23300.0,0.415,8.6,42,6,0,16200.0,2,Group B,Male,1
APP100599,670,93500.0,0.233,5.5,37,11,0,20800.0,2,Group A,Male,1
APP100600,717,106900.0,0.398,3.1,61,10,0,24900.0,3,Group A,Male,1
APP100601,684,81300.0,0.404,7.5,22,5,0,28900.0,3,Group B,Male,1
APP100602,710,60700.0,0.363,5.9,56,6,1,5000.0,2,Group B,Male,0
APP100603,658,100500.0,0.343,0.2,23,4,1,18800.0,4,Group B,Male,0
APP100604,667,86100.0,0.355,1.7,22,3,0,26300.0,4,Group B,Female,1
APP100605,674,95300.0,0.24,1.2,28,5,0,12400.0,1,Group B,Male,1
APP100606,706,23400.0,0.222,5.2,39,11,0,15900.0,5,Group B,Female,0
APP100607,708,76200.0,0.4,11.4,32,7,0,32400.0,4,Group A,Male,0
APP100608,850,110600.0,0.299,8.9,32,4,0,19700.0,5,Group B,Male,1
APP100609,789,80700.0,0.39,2.4,30,4,0,10900.0,4,Group A,Male,1
APP100610,564,90800.0,0.511,1.2,30,13,0,4800.0,3,Group A,Female,0
APP100611,671,68900.0,0.29,2.2,30,4,0,16600.0,1,Group A,Male,0
APP100612,654,70500.0,0.274,4.5,44,6,1,12300.0,3,Group B,Male,0
APP100613,763,101700.0,0.304,7.4,33,6,0,29000.0,5,Group B,Male,0
APP100614,659,51900.0,0.344,8.0,21,5,0,11000.0,1,Group A,Female,1
APP100615,710,49600.0,0.408,2.2,41,4,0,25700.0,3,Group B,Male,0
APP100616,528,56500.0,0.337,3.8,50,6,0,17400.0,1,Group B,Male,0
APP100617,582,68600.0,0.569,0.8,38,3,0,13500.0,2,Group A,Female,0
APP100618,816,29400.0,0.386,6.3,26,5,1,15000.0,1,Group A,Male,1
APP100619,683,85500.0,0.426,4.8,50,10,1,28900.0,5,Group A,Male,0
APP100620,615,64100.0,0.336,3.0,25,8,0,24800.0,2,Group B,Female,1
APP100621,696,88500.0,0.451,6.9,37,4,1,19700.0,4,Group A,Male,0
APP100622,612,18000.0,0.317,6.9,41,9,0,12200.0,1,Group B,Male,0
APP100623,662,88600.0,0.269,5.5,54,7,0,24300.0,3,Group A,Male,1
APP100624,586,100100.0,0.44,1.1,48,5,0,18800.0,3,Group B,Male,1
APP100625,629,78500.0,0.334,5.9,44,11,1,13900.0,3,Group A,Female,0
APP100626,653,68700.0,0.367,4.1,52,6,0,9400.0,3,Group B,Female,1
APP100627,753,88800.0,0.448,0.0,27,6,1,12600.0,1,Group A,Female,1
APP100628,710,98500.0,0.355,6.3,60,6,0,8000.0,2,Group A,Male,1
APP100629,722,80600.0,0.324,2.2,21,10,1,10300.0,5,Group B,Female,1
APP100630,678,82300.0,0.281,0.9,58,10,0,42000.0,2,Group B,Female,1
APP100631,733,107800.0,0.457,0.1,31,8,0,1200.0,4,Group B,Male,1
APP100632,623,86300.0,0.302,24.7,46,11,0,25700.0,5,Group A,Female,0
APP100633,632,48800.0,0.334,2.3,58,9,1,22200.0,2,Group A,Female,0
APP100634,706,98400.0,0.372,9.0,48,6,0,3600.0,1,Group A,Female,1
APP100635,662,65000.0,0.371,7.0,45,7,0,25200.0,3,Group A,Male,0
APP100636,679,68800.0,0.452,21.3,51,5,0,36600.0,1,Group A,Male,1
APP100637,669,70600.0,0.332,12.7,23,9,0,17800.0,5,Group B,Female,0
APP100638,761,91300.0,0.491,3.4,25,7,0,26300.0,4,Group B,Female,1
APP100639,765,110000.0,0.313,7.4,44,11,0,16600.0,5,Group B,Male,1
APP100640,639,68600.0,0.381,2.1,39,9,0,21700.0,2,Group B,Male,0
APP100641,566,109600.0,0.32,1.5,37,7,1,1000.0,1,Group B,Female,0
APP100642,634,72000.0,0.57,18.2,56,5,0,18000.0,2,Group A,Male,0
APP100643,622,101700.0,0.301,5.7,55,4,0,18100.0,2,Group A,Male,0
APP100644,734,72800.0,0.311,6.3,30,8,0,14000.0,2,Group A,Female,0
APP100645,740,56200.0,0.353,2.7,46,9,0,31100.0,3,Group B,Male,1
APP100646,613,114100.0,0.311,5.6,22,4,1,17500.0,1,Group A,Male,1
APP100647,631,53900.0,0.375,8.3,22,5,0,16600.0,2,Group A,Male,1
APP100648,584,52300.0,0.475,12.6,30,3,0,14600.0,1,Group A,Female,0
APP100649,689,37900.0,0.356,0.1,40,6,0,14100.0,2,Group A,Male,1
APP100650,677,98400.0,0.36,7.3,33,6,2,16700.0,1,Group A,Female,1
APP100651,731,104100.0,0.315,0.9,46,8,1,15400.0,5,Group B,Female,1
APP100652,712,77000.0,0.284,0.1,41,3,0,21900.0,1,Group A,Female,1
APP100653,720,44400.0,0.351,0.6,54,6,0,23000.0,3,Group A,Female,0
APP100654,580,67800.0,0.341,4.7,48,8,0,31100.0,5,Group B,Female,0
APP100655,639,60700.0,0.469,8.3,29,9,1,14000.0,2,Group A,Male,0
APP100656,742,43300.0,0.235,2.3,52,7,0,9000.0,5,Group B,Female,1
APP100657,645,56300.0,0.5,0.7,31,1,1,19400.0,3,Group A,Female,1
APP100658,574,80100.0,0.324,19.0,46,5,0,19700.0,5,Group A,Female,0
APP100659,733,53500.0,0.356,3.6,35,4,0,26400.0,1,Group A,Male,0
